timestamp,station_name,latitude,longitude,TMP,RH,UGRD,VGRD,CAPE,PWAT,PRES,WAVE_H,WAVE_DIR,WAVE_P,CURRENT_VEL,CURRENT_DIR,SST,storm_severity,APCP
2020-05-14 15:00:00,Phu Quy,10.52,108.94,302.45,81,-5.290289083484143,-2.030751714090035,957.0,53.07499999999998,100740.0,0.5703287188669398,71.75365279161599,2.571410153349299,0.16089079116346386,104.77458517937022,273.15,1,0.0
2020-05-14 18:00:00,Phu Quy,10.52,108.94,302.15,82,-4.500245950211931,-1.9102410726142272,914.0,53.02499999999996,100670.0,0.6669838307613112,61.23108839476768,2.0,0.1478666963352229,113.79364503728512,273.15,1,0.0
2020-05-14 21:00:00,Phu Quy,10.52,108.94,301.54999999999995,85,-3.8064394068441705,-1.6947360128158344,170.0,53.32499999999993,100570.0,0.19421005647157408,61.51021819775646,2.0,0.10536148492282207,114.71550538540762,273.15,1,0.1
2020-05-15 00:00:00,Phu Quy,10.52,108.94,301.65,82,-3.899685201793594,-2.073499402304352,164.0,52.27499999999996,100700.0,0.36178084330852855,64.0366976671758,2.0983685211132004,0.13113012989115844,101.56795086031238,273.15,1,0.2
2020-05-15 03:00:00,Phu Quy,10.52,108.94,301.95,80,-3.802452157463803,-0.6704749082139814,160.0,51.92499999999998,100690.0,0.24586210443642548,81.65643448370804,2.2286913139433615,0.11010307581076807,120.30312438742047,273.15,1,0.0
2020-05-15 06:00:00,Phu Quy,10.52,108.94,302.04999999999995,79,-2.803846486914685,0.0979124768597943,158.0,51.67499999999993,100530.0,0.11793774415407807,82.32923433492863,2.0,0.07736413802497374,135.20753304382166,273.15,1,0.0
2020-05-15 09:00:00,Phu Quy,10.52,108.94,302.54999999999995,77,-2.683578536446146,2.416304967406988,154.0,51.62499999999993,100340.0,0.28545775305385995,130.82113138164584,2.0,0.12082088777451279,183.93695044584905,273.15,1,0.0
2020-05-15 12:00:00,Phu Quy,10.52,108.94,302.25,80,-2.2019135574614177,1.783074441307872,925.0000000000002,52.375,100450.0,0.1,123.6680769921741,2.0,0.088486411248692,176.50113678438308,273.15,1,0.0
2020-05-15 15:00:00,Phu Quy,10.52,108.94,302.04999999999995,82,-2.9875924202707598,1.2070656898957166,898.9999999999998,52.87499999999993,100630.0,0.1,108.11343346666632,2.0,0.07977645649609841,157.23956854229687,273.15,1,0.0
2020-05-15 18:00:00,Phu Quy,10.52,108.94,301.85,82,-2.2768543170480733,1.910507617679436,868.9999999999999,52.574999999999946,100540.0,0.200419617145942,127.75033381293578,2.0,0.08800066431018416,173.39325904072703,273.15,1,0.0
2020-05-15 21:00:00,Phu Quy,10.52,108.94,301.25,86,-1.601868626073249,1.0009586102182757,172.0,53.275,100500.0,0.22117158461118944,113.12553557381075,2.0,0.06348197605793092,164.09416373919933,273.15,1,0.3
2020-10-20 00:00:00,Phu Quy,10.52,108.94,299.25,89,0.9027225347280724,-1.1979532650709392,178.0,51.475,100770.0,0.1,324.7914873362259,2.0,0.05332488956898176,8.831169955998746,273.15,1,0.1
2020-10-20 03:00:00,Phu Quy,10.52,108.94,299.95,85,-0.4038615413955394,-0.598749357956419,170.0,50.92499999999998,100820.0,0.1,22.95805765251764,2.0,0.05,87.37383021885516,273.15,1,0.0
2020-10-20 06:00:00,Phu Quy,10.52,108.94,300.65,82,-2.092894725812393,-1.2083333333333337,164.0,50.77499999999996,100580.0,0.24500496873675792,63.66540613455028,2.0,0.07747390132957496,100.69019543462746,273.15,1,0.0
2020-10-20 09:00:00,Phu Quy,10.52,108.94,301.04999999999995,80,-3.5038456782188763,-0.8736068452210222,160.0,50.57499999999993,100470.0,0.28545775305385995,74.82113138164586,2.0,0.12082088777451279,127.93695044584905,273.15,1,0.0
